problem_id,similar_problem_id,similarity_score,rank,domain,subtopic,difficulty_label,similar_domain,similar_subtopic,similar_difficulty_label
MATHNET-04st,MATHNET-0490,1.0,3,Algebra,Algebraic Expressions | Equations and Inequalities,Easy,Algebra,Equations and Inequalities | Intermediate Algebra,Easy
MATHNET-04st,MATHNET-0anq,1.0,2,Algebra,Algebraic Expressions | Equations and Inequalities,Easy,Algebra,Equations and Inequalities | Intermediate Algebra,Easy
MATHNET-04st,MATHNET-0ar9,1.0,1,Algebra,Algebraic Expressions | Equations and Inequalities,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0002,MATHNET-0l7k,1.0,10,Algebra,Algebraic Expressions,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0002,MATHNET-0gfg,1.0,9,Algebra,Algebraic Expressions,Easy,Algebra,Algebraic Expressions | Equations and Inequalities,Easy
MATHNET-0002,MATHNET-0bl4,1.0,8,Algebra,Algebraic Expressions,Easy,Algebra,Equations and Inequalities,Easy
MATHNET-0002,MATHNET-0bdr,1.0,7,Algebra,Algebraic Expressions,Easy,Algebra,Algebraic Expressions | Intermediate Algebra,Easy
MATHNET-0002,MATHNET-0gfv,1.0,6,Algebra,Algebraic Expressions,Easy,Algebra,Algebraic Expressions | Intermediate Algebra,Easy
MATHNET-0002,MATHNET-0caz,1.0,5,Algebra,Algebraic Expressions,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0f78,MATHNET-04up,1.0,8,Discrete Mathematics,Combinatorics | Graph Theory,Easy,Discrete Mathematics,Combinatorics,Easy
MATHNET-004m,MATHNET-0c9x,1.0,5,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-004m,MATHNET-08ic,1.0,4,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-04hy,MATHNET-04up,1.0,8,Discrete Mathematics,Combinatorics,Easy,Discrete Mathematics,Combinatorics,Easy
MATHNET-04hy,MATHNET-0dd1,1.0,7,Discrete Mathematics,Combinatorics,Easy,Discrete Mathematics,Combinatorics,Easy
MATHNET-04hy,MATHNET-0f9f,1.0,6,Discrete Mathematics,Combinatorics,Easy,Discrete Mathematics,Combinatorics | Graph Theory,Easy
MATHNET-04hy,MATHNET-04iq,1.0,5,Discrete Mathematics,Combinatorics,Easy,Discrete Mathematics,Combinatorics,Easy
MATHNET-0f78,MATHNET-0dd1,1.0,7,Discrete Mathematics,Combinatorics | Graph Theory,Easy,Discrete Mathematics,Combinatorics,Easy
MATHNET-0f78,MATHNET-0f9f,1.0,6,Discrete Mathematics,Combinatorics | Graph Theory,Easy,Discrete Mathematics,Combinatorics | Graph Theory,Easy
MATHNET-0f78,MATHNET-04iq,1.0,5,Discrete Mathematics,Combinatorics | Graph Theory,Easy,Discrete Mathematics,Combinatorics,Easy
MATHNET-0f78,MATHNET-001e,1.0,4,Discrete Mathematics,Combinatorics | Graph Theory,Easy,Discrete Mathematics,Combinatorics,Easy
MATHNET-0f78,MATHNET-0gme,1.0,3,Discrete Mathematics,Combinatorics | Graph Theory,Easy,Discrete Mathematics,Combinatorics,Easy
MATHNET-0f78,MATHNET-0eyj,1.0,2,Discrete Mathematics,Combinatorics | Graph Theory,Easy,Discrete Mathematics,Graph Theory,Easy
MATHNET-0f78,MATHNET-04hy,1.0,1,Discrete Mathematics,Combinatorics | Graph Theory,Easy,Discrete Mathematics,Combinatorics,Easy
MATHNET-04hy,MATHNET-0gme,1.0,3,Discrete Mathematics,Combinatorics,Easy,Discrete Mathematics,Combinatorics,Easy
MATHNET-04hy,MATHNET-0eyj,1.0,2,Discrete Mathematics,Combinatorics,Easy,Discrete Mathematics,Graph Theory,Easy
MATHNET-04hy,MATHNET-0f78,1.0,1,Discrete Mathematics,Combinatorics,Easy,Discrete Mathematics,Combinatorics | Graph Theory,Easy
MATHNET-0anq,MATHNET-0lad,1.0,10,Algebra,Equations and Inequalities | Intermediate Algebra,Easy,Algebra,Equations and Inequalities,Easy
MATHNET-0anq,MATHNET-0cy4,1.0,9,Algebra,Equations and Inequalities | Intermediate Algebra,Easy,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Easy
MATHNET-0anq,MATHNET-0gm2,1.0,8,Algebra,Equations and Inequalities | Intermediate Algebra,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0anq,MATHNET-0a32,1.0,7,Algebra,Equations and Inequalities | Intermediate Algebra,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0anq,MATHNET-0au5,1.0,6,Algebra,Equations and Inequalities | Intermediate Algebra,Easy,Algebra,Intermediate Algebra,Easy
MATHNET-0anq,MATHNET-04ch,1.0,5,Algebra,Equations and Inequalities | Intermediate Algebra,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0anq,MATHNET-0br0,1.0,4,Algebra,Equations and Inequalities | Intermediate Algebra,Easy,Algebra,Abstract Algebra,Easy
MATHNET-0anq,MATHNET-0490,1.0,3,Algebra,Equations and Inequalities | Intermediate Algebra,Easy,Algebra,Equations and Inequalities | Intermediate Algebra,Easy
MATHNET-0anq,MATHNET-0ar9,1.0,2,Algebra,Equations and Inequalities | Intermediate Algebra,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0anq,MATHNET-04st,1.0,1,Algebra,Equations and Inequalities | Intermediate Algebra,Easy,Algebra,Algebraic Expressions | Equations and Inequalities,Easy
MATHNET-04e2,MATHNET-04uw,1.0,10,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-04e2,MATHNET-09ka,1.0,9,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-04e2,MATHNET-0cie,1.0,8,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-04e2,MATHNET-0dgr,1.0,7,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0c1x,MATHNET-04uw,1.0,10,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0c1x,MATHNET-09ka,1.0,9,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0c1x,MATHNET-0cie,1.0,8,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0c1x,MATHNET-0dgr,1.0,7,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0c1x,MATHNET-0f03,1.0,6,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-001e,MATHNET-04up,1.0,3,Discrete Mathematics,Combinatorics,Easy,Discrete Mathematics,Combinatorics,Easy
MATHNET-001e,MATHNET-0f78,1.0,2,Discrete Mathematics,Combinatorics,Easy,Discrete Mathematics,Combinatorics | Graph Theory,Easy
MATHNET-001e,MATHNET-04hy,1.0,1,Discrete Mathematics,Combinatorics,Easy,Discrete Mathematics,Combinatorics,Easy
MATHNET-0c1x,MATHNET-01t8,1.0,5,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0c1x,MATHNET-09jr,1.0,4,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-000t,MATHNET-04ch,1.0,5,Algebra,Prealgebra / Basic Algebra,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-000t,MATHNET-0lad,1.0,4,Algebra,Prealgebra / Basic Algebra,Easy,Algebra,Equations and Inequalities,Easy
MATHNET-0lbg,MATHNET-01p2,1.0,1,Algebra | Discrete Mathematics | Number Theory,Algebraic Expressions | Combinatorics | Modular Arithmetic,Easy,Algebra | Discrete Mathematics | Number Theory,Abstract Algebra | Combinatorics | Modular Arithmetic,Easy
MATHNET-0lad,MATHNET-000t,1.0,6,Algebra,Equations and Inequalities,Easy,Algebra,Prealgebra / Basic Algebra,Easy
MATHNET-0lad,MATHNET-0au5,1.0,5,Algebra,Equations and Inequalities,Easy,Algebra,Intermediate Algebra,Easy
MATHNET-0lad,MATHNET-0ar9,1.0,4,Algebra,Equations and Inequalities,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0lad,MATHNET-0a32,1.0,3,Algebra,Equations and Inequalities,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0lad,MATHNET-04ch,1.0,2,Algebra,Equations and Inequalities,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0lad,MATHNET-04st,1.0,1,Algebra,Equations and Inequalities,Easy,Algebra,Algebraic Expressions | Equations and Inequalities,Easy
MATHNET-04hy,MATHNET-001e,1.0,4,Discrete Mathematics,Combinatorics,Easy,Discrete Mathematics,Combinatorics,Easy
MATHNET-0bw4,MATHNET-0bdr,1.0,10,Algebra,Equations and Inequalities,Easy,Algebra,Algebraic Expressions | Intermediate Algebra,Easy
MATHNET-0bw4,MATHNET-0gfd,1.0,9,Algebra,Equations and Inequalities,Easy,Algebra,Equations and Inequalities,Easy
MATHNET-0bw4,MATHNET-0caz,1.0,8,Algebra,Equations and Inequalities,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0lad,MATHNET-0gm2,1.0,10,Algebra,Equations and Inequalities,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0lad,MATHNET-0br0,1.0,9,Algebra,Equations and Inequalities,Easy,Algebra,Abstract Algebra,Easy
MATHNET-0lad,MATHNET-0anq,1.0,8,Algebra,Equations and Inequalities,Easy,Algebra,Equations and Inequalities | Intermediate Algebra,Easy
MATHNET-0lad,MATHNET-09u9,1.0,7,Algebra,Equations and Inequalities,Easy,Algebra,Prealgebra / Basic Algebra,Easy
MATHNET-000t,MATHNET-0anq,1.0,10,Algebra,Prealgebra / Basic Algebra,Easy,Algebra,Equations and Inequalities | Intermediate Algebra,Easy
MATHNET-000t,MATHNET-0cy4,1.0,9,Algebra,Prealgebra / Basic Algebra,Easy,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Easy
MATHNET-000t,MATHNET-0gm2,1.0,8,Algebra,Prealgebra / Basic Algebra,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-000t,MATHNET-0a32,1.0,7,Algebra,Prealgebra / Basic Algebra,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-000t,MATHNET-0au5,1.0,6,Algebra,Prealgebra / Basic Algebra,Easy,Algebra,Intermediate Algebra,Easy
MATHNET-0041,MATHNET-04dz,1.0,8,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0041,MATHNET-0atn,1.0,7,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0041,MATHNET-008t,1.0,6,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0aut,MATHNET-0bh8,1.0,2,Algebra | Geometry,Intermediate Algebra | Plane Geometry,Easy,Algebra | Geometry,Algebraic Expressions | Plane Geometry,Easy
MATHNET-0041,MATHNET-0c9x,1.0,5,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0041,MATHNET-004m,1.0,4,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0041,MATHNET-08ic,1.0,3,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-000t,MATHNET-0490,1.0,3,Algebra,Prealgebra / Basic Algebra,Easy,Algebra,Equations and Inequalities | Intermediate Algebra,Easy
MATHNET-000t,MATHNET-0ar9,1.0,2,Algebra,Prealgebra / Basic Algebra,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-000t,MATHNET-04st,1.0,1,Algebra,Prealgebra / Basic Algebra,Easy,Algebra,Algebraic Expressions | Equations and Inequalities,Easy
MATHNET-0c1k,MATHNET-0698,1.0,7,Number Theory,Divisibility / Factorization | Modular Arithmetic,Easy,Number Theory,Diophantine Equations | Divisibility / Factorization | Modular Arithmetic,Easy
MATHNET-0c1k,MATHNET-0b09,1.0,6,Number Theory,Divisibility / Factorization | Modular Arithmetic,Easy,Number Theory,Modular Arithmetic | Residues and Primitive Roots,Easy
MATHNET-0c1k,MATHNET-09jj,1.0,2,Number Theory,Divisibility / Factorization | Modular Arithmetic,Easy,Number Theory,Diophantine Equations | Divisibility / Factorization,Easy
MATHNET-0c1k,MATHNET-0c6i,1.0,1,Number Theory,Divisibility / Factorization | Modular Arithmetic,Easy,Number Theory,Diophantine Equations | Divisibility / Factorization,Easy
MATHNET-0c1x,MATHNET-0gg9,1.0,3,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0f6y,MATHNET-0djw,1.0,5,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,Easy,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,Easy
MATHNET-0f6y,MATHNET-08id,1.0,4,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,Easy,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,Easy
MATHNET-0041,MATHNET-049x,1.0,2,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0041,MATHNET-0bqa,1.0,1,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0bw4,MATHNET-0bl4,1.0,7,Algebra,Equations and Inequalities,Easy,Algebra,Equations and Inequalities,Easy
MATHNET-0bw4,MATHNET-0002,1.0,6,Algebra,Equations and Inequalities,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0bw4,MATHNET-0beo,1.0,5,Algebra,Equations and Inequalities,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0bw4,MATHNET-0c4x,1.0,4,Algebra,Equations and Inequalities,Easy,Algebra,Linear Algebra,Easy
MATHNET-0bw4,MATHNET-0l7k,1.0,3,Algebra,Equations and Inequalities,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0bw4,MATHNET-0gfg,1.0,2,Algebra,Equations and Inequalities,Easy,Algebra,Algebraic Expressions | Equations and Inequalities,Easy
MATHNET-0bw4,MATHNET-0bpv,1.0,1,Algebra,Equations and Inequalities,Easy,Algebra,Equations and Inequalities,Easy
MATHNET-0f6k,MATHNET-003j,1.0,1,Algebra | Number Theory,Equations and Inequalities | Other | Prealgebra / Basic Algebra,Easy,Algebra | Number Theory,Algebraic Expressions | Intermediate Algebra | Other | Prealgebra / Basic Algebra,Easy
MATHNET-0041,MATHNET-00cj,1.0,10,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0041,MATHNET-0c4k,1.0,9,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0f1q,MATHNET-09ka,1.0,9,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0c4k,MATHNET-0atn,1.0,10,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0c4k,MATHNET-08ic,1.0,9,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0c4k,MATHNET-0c9x,1.0,8,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0c4k,MATHNET-0bqa,1.0,7,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0c4k,MATHNET-008t,1.0,6,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0c4k,MATHNET-049x,1.0,5,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0c4k,MATHNET-004m,1.0,4,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0c4k,MATHNET-00cj,1.0,3,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0c4k,MATHNET-0041,1.0,2,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0c4k,MATHNET-04dz,1.0,1,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0f1q,MATHNET-0cie,1.0,8,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0f1q,MATHNET-0dgr,1.0,7,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0f1q,MATHNET-0f03,1.0,6,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0bpv,MATHNET-0bdr,1.0,10,Algebra,Equations and Inequalities,Easy,Algebra,Algebraic Expressions | Intermediate Algebra,Easy
MATHNET-0bpv,MATHNET-0gfd,1.0,9,Algebra,Equations and Inequalities,Easy,Algebra,Equations and Inequalities,Easy
MATHNET-0bpv,MATHNET-0caz,1.0,8,Algebra,Equations and Inequalities,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-02n9,MATHNET-009e,1.0,2,Discrete Mathematics | Number Theory,Combinatorics | Divisibility / Factorization,Easy,Discrete Mathematics | Number Theory,Combinatorics | Diophantine Equations | Divisibility / Factorization,Easy
MATHNET-02n9,MATHNET-000s,1.0,1,Discrete Mathematics | Number Theory,Combinatorics | Divisibility / Factorization,Easy,Discrete Mathematics | Number Theory,Combinatorics | Diophantine Equations,Easy
MATHNET-09i8,MATHNET-0cx2,1.0,1,Algebra | Number Theory,Diophantine Equations | Prealgebra / Basic Algebra,Easy,Algebra | Number Theory,Divisibility / Factorization | Prealgebra / Basic Algebra,Easy
MATHNET-0amu,MATHNET-0kqf,1.0,1,Geometry,Plane Geometry,Easy,Geometry,Solid Geometry,Easy
MATHNET-0aut,MATHNET-04i0,1.0,1,Algebra | Geometry,Intermediate Algebra | Plane Geometry,Easy,Algebra | Geometry,Algebraic Expressions | Plane Geometry,Easy
MATHNET-0eao,MATHNET-0e84,1.0,2,Algebra,Prealgebra / Basic Algebra,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0bpv,MATHNET-0c4x,1.0,4,Algebra,Equations and Inequalities,Easy,Algebra,Linear Algebra,Easy
MATHNET-0bpv,MATHNET-0l7k,1.0,3,Algebra,Equations and Inequalities,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0bpv,MATHNET-0gfg,1.0,2,Algebra,Equations and Inequalities,Easy,Algebra,Algebraic Expressions | Equations and Inequalities,Easy
MATHNET-0bpv,MATHNET-0bw4,1.0,1,Algebra,Equations and Inequalities,Easy,Algebra,Equations and Inequalities,Easy
MATHNET-0eyj,MATHNET-04up,1.0,8,Discrete Mathematics,Graph Theory,Easy,Discrete Mathematics,Combinatorics,Easy
MATHNET-0eyj,MATHNET-0dd1,1.0,7,Discrete Mathematics,Graph Theory,Easy,Discrete Mathematics,Combinatorics,Easy
MATHNET-0eyj,MATHNET-0f9f,1.0,6,Discrete Mathematics,Graph Theory,Easy,Discrete Mathematics,Combinatorics | Graph Theory,Easy
MATHNET-0eyj,MATHNET-04iq,1.0,5,Discrete Mathematics,Graph Theory,Easy,Discrete Mathematics,Combinatorics,Easy
MATHNET-0eyj,MATHNET-001e,1.0,4,Discrete Mathematics,Graph Theory,Easy,Discrete Mathematics,Combinatorics,Easy
MATHNET-0eyj,MATHNET-0gme,1.0,3,Discrete Mathematics,Graph Theory,Easy,Discrete Mathematics,Combinatorics,Easy
MATHNET-0eao,MATHNET-0e8i,1.0,1,Algebra,Prealgebra / Basic Algebra,Easy,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Easy
MATHNET-0eyj,MATHNET-0f78,1.0,2,Discrete Mathematics,Graph Theory,Easy,Discrete Mathematics,Combinatorics | Graph Theory,Easy
MATHNET-0eyj,MATHNET-04hy,1.0,1,Discrete Mathematics,Graph Theory,Easy,Discrete Mathematics,Combinatorics,Easy
MATHNET-0c4x,MATHNET-0bw4,1.0,1,Algebra,Linear Algebra,Easy,Algebra,Equations and Inequalities,Easy
MATHNET-0gfd,MATHNET-0l7k,1.0,10,Algebra,Equations and Inequalities,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0gfd,MATHNET-0gfg,1.0,9,Algebra,Equations and Inequalities,Easy,Algebra,Algebraic Expressions | Equations and Inequalities,Easy
MATHNET-0gfd,MATHNET-0bl4,1.0,8,Algebra,Equations and Inequalities,Easy,Algebra,Equations and Inequalities,Easy
MATHNET-0gfd,MATHNET-0bdr,1.0,7,Algebra,Equations and Inequalities,Easy,Algebra,Algebraic Expressions | Intermediate Algebra,Easy
MATHNET-0gfd,MATHNET-0gfv,1.0,6,Algebra,Equations and Inequalities,Easy,Algebra,Algebraic Expressions | Intermediate Algebra,Easy
MATHNET-0gfd,MATHNET-0caz,1.0,5,Algebra,Equations and Inequalities,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0gfd,MATHNET-0c4x,1.0,4,Algebra,Equations and Inequalities,Easy,Algebra,Linear Algebra,Easy
MATHNET-0gfd,MATHNET-0bpv,1.0,3,Algebra,Equations and Inequalities,Easy,Algebra,Equations and Inequalities,Easy
MATHNET-0gfd,MATHNET-0beo,1.0,2,Algebra,Equations and Inequalities,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0gfd,MATHNET-0bw4,1.0,1,Algebra,Equations and Inequalities,Easy,Algebra,Equations and Inequalities,Easy
MATHNET-0bpv,MATHNET-0bl4,1.0,7,Algebra,Equations and Inequalities,Easy,Algebra,Equations and Inequalities,Easy
MATHNET-0bpv,MATHNET-0002,1.0,6,Algebra,Equations and Inequalities,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0bpv,MATHNET-0beo,1.0,5,Algebra,Equations and Inequalities,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-000s,MATHNET-009e,1.0,1,Discrete Mathematics | Number Theory,Combinatorics | Diophantine Equations,Easy,Discrete Mathematics | Number Theory,Combinatorics | Diophantine Equations | Divisibility / Factorization,Easy
MATHNET-0c4x,MATHNET-0bdr,1.0,10,Algebra,Linear Algebra,Easy,Algebra,Algebraic Expressions | Intermediate Algebra,Easy
MATHNET-0c4x,MATHNET-0gfd,1.0,9,Algebra,Linear Algebra,Easy,Algebra,Equations and Inequalities,Easy
MATHNET-0c4x,MATHNET-0caz,1.0,8,Algebra,Linear Algebra,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0c4x,MATHNET-0bl4,1.0,7,Algebra,Linear Algebra,Easy,Algebra,Equations and Inequalities,Easy
MATHNET-0c4x,MATHNET-0002,1.0,6,Algebra,Linear Algebra,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0c4x,MATHNET-0beo,1.0,5,Algebra,Linear Algebra,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0c4x,MATHNET-0bpv,1.0,4,Algebra,Linear Algebra,Easy,Algebra,Equations and Inequalities,Easy
MATHNET-0c4x,MATHNET-0l7k,1.0,3,Algebra,Linear Algebra,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0c4x,MATHNET-0gfg,1.0,2,Algebra,Linear Algebra,Easy,Algebra,Algebraic Expressions | Equations and Inequalities,Easy
MATHNET-0f1q,MATHNET-01t8,1.0,5,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0f1q,MATHNET-09jr,1.0,4,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0f1q,MATHNET-0gg9,1.0,3,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0f1q,MATHNET-09k0,1.0,2,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0f1q,MATHNET-0dgx,1.0,1,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0kqf,MATHNET-0amu,1.0,1,Geometry,Solid Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0bq4,MATHNET-0f7p,1.0,3,Algebra | Number Theory,Diophantine Equations | Intermediate Algebra,Easy,Algebra | Number Theory,Other | Prealgebra / Basic Algebra,Easy
MATHNET-0bq4,MATHNET-0l80,1.0,2,Algebra | Number Theory,Diophantine Equations | Intermediate Algebra,Easy,Algebra | Number Theory,Algebraic Expressions | Other,Easy
MATHNET-0bq4,MATHNET-09hn,1.0,1,Algebra | Number Theory,Diophantine Equations | Intermediate Algebra,Easy,Algebra | Number Theory,Other | Prealgebra / Basic Algebra,Easy
MATHNET-0gm2,MATHNET-0lad,1.0,10,Algebra,Algebraic Expressions,Easy,Algebra,Equations and Inequalities,Easy
MATHNET-0gm2,MATHNET-0br0,1.0,9,Algebra,Algebraic Expressions,Easy,Algebra,Abstract Algebra,Easy
MATHNET-0gm2,MATHNET-0anq,1.0,8,Algebra,Algebraic Expressions,Easy,Algebra,Equations and Inequalities | Intermediate Algebra,Easy
MATHNET-0gm2,MATHNET-09u9,1.0,7,Algebra,Algebraic Expressions,Easy,Algebra,Prealgebra / Basic Algebra,Easy
MATHNET-0gm2,MATHNET-000t,1.0,6,Algebra,Algebraic Expressions,Easy,Algebra,Prealgebra / Basic Algebra,Easy
MATHNET-0gm2,MATHNET-0au5,1.0,5,Algebra,Algebraic Expressions,Easy,Algebra,Intermediate Algebra,Easy
MATHNET-0gm2,MATHNET-0ar9,1.0,4,Algebra,Algebraic Expressions,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0gm2,MATHNET-0a32,1.0,3,Algebra,Algebraic Expressions,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0gm2,MATHNET-04ch,1.0,2,Algebra,Algebraic Expressions,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0gm2,MATHNET-04st,1.0,1,Algebra,Algebraic Expressions,Easy,Algebra,Algebraic Expressions | Equations and Inequalities,Easy
MATHNET-000s,MATHNET-02n9,1.0,2,Discrete Mathematics | Number Theory,Combinatorics | Diophantine Equations,Easy,Discrete Mathematics | Number Theory,Combinatorics | Divisibility / Factorization,Easy
MATHNET-0f1q,MATHNET-04uw,1.0,10,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0f9f,MATHNET-001e,1.0,5,Discrete Mathematics,Combinatorics | Graph Theory,Easy,Discrete Mathematics,Combinatorics,Easy
MATHNET-0f9f,MATHNET-0eyj,1.0,4,Discrete Mathematics,Combinatorics | Graph Theory,Easy,Discrete Mathematics,Graph Theory,Easy
MATHNET-0f9f,MATHNET-04up,1.0,3,Discrete Mathematics,Combinatorics | Graph Theory,Easy,Discrete Mathematics,Combinatorics,Easy
MATHNET-0f9f,MATHNET-0f78,1.0,2,Discrete Mathematics,Combinatorics | Graph Theory,Easy,Discrete Mathematics,Combinatorics | Graph Theory,Easy
MATHNET-0f9f,MATHNET-04hy,1.0,1,Discrete Mathematics,Combinatorics | Graph Theory,Easy,Discrete Mathematics,Combinatorics,Easy
MATHNET-0f7p,MATHNET-0bq4,1.0,3,Algebra | Number Theory,Other | Prealgebra / Basic Algebra,Easy,Algebra | Number Theory,Diophantine Equations | Intermediate Algebra,Easy
MATHNET-0f7p,MATHNET-0l80,1.0,2,Algebra | Number Theory,Other | Prealgebra / Basic Algebra,Easy,Algebra | Number Theory,Algebraic Expressions | Other,Easy
MATHNET-0f7p,MATHNET-09hn,1.0,1,Algebra | Number Theory,Other | Prealgebra / Basic Algebra,Easy,Algebra | Number Theory,Other | Prealgebra / Basic Algebra,Easy
